id,region,country,location,stadium_name,total_capacity,sport_played
146,North America,United States,Pasadena,Rose Bowl Stadium,"92,000",American football
146,North America,United States,Los Angeles,Los Angeles Memorial Coliseum,"77,000","American football, rugby union"
146,North America,United States,Inglewood,SoFi Stadium,"70,000",American football
146,North America,United States,Santa Clara,Leviâ€™s Stadium,"68,000",American football
146,North America,United States,Los Angeles,Dodger Stadium,"56,000",Baseball
146,North America,United States,Oakland,RingCentral Coliseum,"55,000",Baseball
146,North America,United States,Stanford,Stanford Stadium,"50,000",American football
146,North America,United States,Anaheim,Angel Stadium of Anaheim,"45,000",Baseball
146,North America,United States,San Francisco,Oracle Park,"41,000",Baseball
146,North America,United States,San Diego,Petco Park,"40,000",Baseball
146,North America,United States,San Diego,Snapdragon Stadium,"35,000","American football, football, rugby union"
146,North America,United States,Carson,Dignity Health Sports Park Soccer Stadium,"27,000","American football, football"
146,North America,United States,San Luis Obispo,Alex G. Spanos Stadium,"22,000","American football, football"
146,North America,United States,Los Angeles,Banc of California Stadium,"22,000",Football
146,North America,United States,Berkeley,Edwards Stadium,"22,000",Football
146,North America,United States,Los Angeles,Crypto.com Arena,"19,000","Basketball, ice hockey"
146,North America,United States,San Francisco,Chase Center,"18,000",Basketball
146,North America,United States,San JosÃ©,PayPal Park,"18,000",Football
146,North America,United States,Sacramento,Golden 1 Center,"17,000",Basketball
146,North America,United States,Anaheim,Honda Center,"17,000",Ice hockey
146,North America,United States,Santa Barbara,Harder Stadium,"17,000",Football
146,North America,United States,San JosÃ©,SAP Center at San Jose,"17,000","Ice hockey, indoor American football"
146,North America,United States,Indian Wells,Stadium 1,"16,000",Tennis
146,North America,United States,Norwalk,Falcon Field,"12,000",American football
146,North America,United States,San Diego,Pechanga Arena,"12,000",Multi-purpose
146,North America,United States,San Diego,Viejas Arena,"12,000",Basketball
146,North America,United States,Sacramento,Heart Health Park,"11,000",Football
146,North America,United States,Fresno,Chukchansi Park,"10,000",Baseball
133,North America,Canada,Montreal,Stade olympique,"61,000",Football
133,North America,Canada,Edmonton,Commonwealth Stadium,"55,000",Canadian football
133,North America,Canada,Vancouver,BC Place,"54,000","Canadian football, football"
133,North America,Canada,Toronto,Rogers Centre,"49,000",Baseball
133,North America,Canada,Calgary,McMahon Stadium,"35,000",Canadian football
133,North America,Canada,Winnipeg,IG Field,"33,000","Canadian football, football"
133,North America,Canada,Regina,Mosaic Stadium,"33,000",Canadian football
133,North America,Canada,Toronto,BMO Field,"30,000","Canadian football, football"
133,North America,Canada,Ottawa,TD Place Stadium,"24,000","Canadian football, football"
133,North America,Canada,Hamilton,Tim Hortons Field,"23,000","Canadian football, football"
133,North America,Canada,Montreal,Centre Bell,"21,000",Ice hockey
133,North America,Canada,Toronto,Scotiabank Arena,"19,000","Basketball, box lacrosse, ice hockey"
133,North America,Canada,Calgary,Scotiabank Saddledome,"19,000","Box lacrosse, ice hockey"
133,North America,Canada,Montreal,Stade Saputo,"19,000",Football
133,North America,Canada,Ottawa,Canadian Tire Centre,"18,000",Ice hockey
133,North America,Canada,Quebec City,Centre VidÃƒÂ©otron,"18,000",Ice hockey
133,North America,Canada,Vancouver,Rogers Arena,"18,000","Box lacrosse, esports, ice hockey"
133,North America,Canada,Edmonton,Rogers Place,"18,000",Ice hockey
133,North America,Canada,Winnipeg,Canada Life Centre,"15,000",Ice hockey
133,North America,Canada,Saskatoon,SaskTel Centre,"15,000","Basketball, box lacrosse, ice hockey"
133,North America,Canada,Quebec City,Stade TELUS-UniversitÃƒÂ© Laval,"12,000","Canadian football, football"
133,North America,Canada,Toronto,Stadium Court,"12,000",Tennis
146,North America,United States,Denver,Empower Field at Mile High,"76,000","American football, field lacrosse"
146,North America,United States,Denver,Coors Field,"50,000",Baseball
146,North America,United States,Boulder,Folsom Field,"50,000",American football
146,North America,United States,Colorado Springs,Falcon Stadium,"46,000",American football
146,North America,United States,Fort Collins,Canvas Stadium,"41,000",American football
146,North America,United States,Denver,Ball Arena,"19,000","Basketball, box lacrosse, ice hockey"
146,North America,United States,Commerce City,Dickâ€™s Sporting Goods Park,"18,000",Football
146,North America,United States,Boulder,CU Events Center,"11,000","Basketball, volleyball"
146,North America,United States,New Haven,Yale Bowl Stadium,"61,000",American football
146,North America,United States,East Hartford,Pratt & Whitney Stadium,"38,000",American football
134,North America,Costa Rica,San JosÃ©,Estadio Nacional de Costa Rica,"35,000",Football
134,North America,Costa Rica,San Juan,Estadio Ricardo Saprissa AymÃƒÂ¡,"23,000",Football
134,North America,Costa Rica,Alajuela,Estadio Alejandro Morera Soto,"17,000",Football
135,North America,Cuba,Santiago de Cuba,Estadio GuillermÃ³n Moncada,"25,000",Baseball
135,North America,Cuba,Matanzas,Estadio Victoria de GirÃ³n,"22,000",Baseball
135,North America,Cuba,Cienfuegos,Estadio 5 de Septiembre,"15,000",Baseball
146,North America,United States,Washington,Nationals Park,"41,000",Baseball
146,North America,United States,Washington,Audi Field,"20,000","American football, football"
146,North America,United States,Washington,Capital One Arena,"20,000","Basketball, ice hockey"
136,North America,Dominican Republic,La Romana,Estadio Francisco A. Micheli,"10,000",Baseball
137,North America,El Salvador,San Salvador,Estadio CuscatlÃ¡n,"53,000",Football
146,North America,United States,Gainesville,Ben Hill Griffin Stadium,"88,000",American football
146,North America,United States,Tallahassee,Doak S. Campbell Stadium,"79,000",American football
146,North America,United States,Jacksonville,TIAA Bank Field,"67,000",American football
146,North America,United States,Tampa,Raymond James Stadium,"65,000",American football
146,North America,United States,Miami Gardens,Hard Rock Stadium,"64,000",American football
146,North America,United States,Orlando,Camping World Stadium,"60,000",American football
146,North America,United States,Orlando,FBC Mortgage Stadium,"44,000",American football
146,North America,United States,St. Petersburg,Tropicana Field,"42,000",Baseball
146,North America,United States,Miami,loanDepot park,"36,000",Baseball
146,North America,United States,Boca Raton,FAU Stadium,"29,000",American football
146,North America,United States,Tallahassee,Bragg Memorial Stadium,"25,000",American football
146,North America,United States,Orlando,Exploria Stadium,"25,000",Football
146,North America,United States,Miami,Riccardo Silva Stadium,"20,000","American football, football"
146,North America,United States,Tampa,AMALIE Arena,"19,000",Ice hockey
146,North America,United States,Sunrise,FLA Live Arena,"19,000",Ice hockey
146,North America,United States,Miami,FTX Arena,"19,000",Basketball
146,North America,United States,Orlando,Amway Center,"18,000","Basketball, ice hockey, indoor American football"
